,plant_type,plant_name,latitude,longitude,capacity
4295,solar,Talayuela solar farm,39.9119,-5.4088,300
4296,solar,Talwandi Sabo solar farm,29.9838,75.0818,38
4297,solar,Tam Bo Lake solar farm,10.7011,107.2687,35
4298,solar,Tama Te Ra'A Photovoltaic Solar Plant,-27.1259,-109.35,128
4299,solar,Tamanrasset solar farm,22.8489,5.4511,13
4300,solar,Tamaya solar farm,-20.2448,-70.1253,120
4301,solar,Tampico PV solar farm,21.1367,-100.468,30
4302,solar,Tampico Proteus Solar Plant,21.1367,-100.468,60
4303,solar,Tanabu solar farm,39.4926,141.9345,27
4304,solar,Tanauan solar farm,14.14,121.1,50
4305,solar,Tandur solar farm,18.1008,78.0757,50
4306,solar,Tarlac Solar Power Project,15.5144,120.5961,50
4307,solar,Tastiota Photovoltaic solar farm,28.823,-111.943,125
4308,solar,Tataouine Solar Plant,32.9211,10.4509,240
4309,solar,Taygete Energy Project solar farm,31.16,-103.113,204
4310,solar,Taygete Energy Project solar farm,31.1652,-103.126,255
4311,solar,Taylor County Solar,32.5831,-84.2972,148
4312,solar,Taylor Creek Solar,28.5035,-81.0483,74
4313,solar,Techren Solar,35.8441,-114.971,25
4314,solar,Techren Solar,35.8513,-114.974,100
4315,solar,Techren Solar,35.8673,-114.956,200
4316,solar,Techren Solar,35.8927,-114.937,25
4317,solar,Techren Solar,35.8997,-114.926,50
4318,solar,Teknaf (Tsel) solar farm,20.9805,92.2525,20
4319,solar,Teksin solar farm,37.1878,33.3159,40
4320,solar,Telagh solar farm,34.6922,-0.601,12
4321,solar,Telangana 1 solar farm,17.4086,78.5986,128
4322,solar,Temperance Solar,41.753,-83.524,20
4323,solar,Templin Solarpark,53.031,13.532,128
4324,solar,Ten Merina solar farm,15.1031,-16.5507,30
4325,solar,Tenaska Imperial Solar Energy Center,32.6633,-115.658,129
4326,solar,Tenaska Imperial Solar Energy Center,32.7722,-115.779,149
4327,solar,Tengeh Resevoir solar farm,1.3765,103.6624,60
4328,solar,Tepezalá Solar Project,22.2025,-102.134,233
4329,solar,Terra Do Sol Solar Development,-12.3174,-42.6054,48
4330,solar,Terra Do Sol Solar Development,-12.3148,-42.6184,54
4331,solar,Terranova-Conejos Medaros solar farm,31.7243,-106.752,80
4332,solar,Terrell solar farm,31.8714,-84.362,74
4333,solar,Terriers solar farm,51.9631,0.3649,40
4334,solar,Thac Mo solar farm,11.8331,106.9873,50
4335,solar,Thanh Hóa (BCG) solar farm,10.9287,106.8773,100
4336,solar,Thatta (ACT) solar farm,24.8553,67.2129,50
4337,solar,Thiruvannamalai solar farm,12.2532,79.4135,36
4338,solar,Thiên Tân Ninh Thuận solar farm,11.4509,108.8861,63
4339,solar,Thoppalaakkarai solar farm,9.5905,77.9523,100
4340,solar,Three Peaks Power solar farm,37.8271,-113.137,80
4341,solar,Thunder Wolf Energy Center Hybrid solar farm,38.1899,-104.398,200
4342,solar,Thuận Bắc Xuân Thiện solar farm,11.6866,109.0049,256
4343,solar,Thuận Bắc solar farm,11.7,109.03,204
4344,solar,Thuận Nam (Trung Nam) solar farm,11.4509,108.8861,450
4345,solar,Thuận Nam 12 solar farm,11.4509,108.8861,50
4346,solar,Thuận Nam Đức Long solar farm,12.2544,109.1953,50
4347,solar,Tháp Chàm solar farm,16.4648,107.5903,50
4348,solar,Thịnh Long solar farm,12.9682,109.0941,50
4349,solar,Thừa Thiên Huế (TTC) solar farm,11.446,108.866,48
4350,solar,Tianjin Binhai New District Zhonghe Agriculture solar farm,38.7513,117.1611,20
4351,solar,Tianjin Huanggang Pianqu Grid-connected solar farm,39.0081,117.7366,174
4352,solar,Tianjin Jinghai Houyangzhuang Yulong solar farm,38.9834,116.9972,94
4353,solar,Tianjin Jinghai Saiert Rooftop solar farm,38.9309,116.9226,20
4354,solar,Tianjin Jingwuzhen Changsheng solar farm,39.0442,117.1148,20
4355,solar,Tianjin Jingwuzhen Yudian solar farm,39.0442,117.1148,20
4356,solar,Tianjin Liugangzhuang Huadian Beichen solar farm,38.7135,117.2515,40
4357,solar,Tianjin Ninghe District Dayuehe Yongneng solar farm,39.4991,117.6708,80
4358,solar,Tianjin Ninghe District Ningxin solar farm,39.3462,117.4757,30
4359,solar,Tianjin Ninghe District Panzhuang Xinli solar farm,39.3462,117.4757,20
4360,solar,Tianjin Taipingzhen Zhongdian Shengfa solar farm,38.6181,117.3363,160
4361,solar,Tianjin Tuanbo Mengjiafangzi Mingrui solar farm,38.8502,117.1255,24
4362,solar,Tianjin Tuanbo Mengjiafangzi Yuhe solar farm,38.8502,117.1274,31
4363,solar,Tianjin Tuanbo Mengjiafangzi Yuhong solar farm,38.8999,117.1605,78
4364,solar,Tibet Bange Jinkai solar farm,31.3961,90.8308,20
4365,solar,Tibet Baxoi Changxin solar farm,30.056,96.9178,20
4366,solar,Tibet Baxoi Guozha solar farm,30.056,96.9178,20
4367,solar,Tibet Comai Xiehe solar farm,28.4414,91.432,20
4368,solar,Tibet Dagze Yungao solar farm,29.7486,91.4837,20
4369,solar,Tibet Damxung Geda Jiatian solar farm,29.8882,90.3621,30
4370,solar,Tibet Dangxiong Yangbajing solar farm,30.0973,90.5359,20
4371,solar,Tibet Gyantse Huarun solar farm,29.0414,89.4303,20
4372,solar,Tibet Jiamaxiang Huatailong solar farm,29.7758,91.6465,50
4373,solar,Tibet Kamba Development and Investment Group solar farm,28.2734,88.5115,20
4374,solar,Tibet Langkazi Dayou solar farm,28.9703,90.4013,50
4375,solar,Tibet Lhasa Dazi Yungao solar farm,29.6978,91.378,50
4376,solar,Tibet Lhatse Baike solar farm,29.1118,87.5776,20
4377,solar,Tibet Lhatse Chawu CGN solar farm,28.7833,87.4,20
4378,solar,Tibet Lhunze Zhongfuyuan solar farm,28.4891,92.6289,20
4379,solar,Tibet Linzhou Zangdian solar farm,29.8929,91.3476,20
4380,solar,Tibet Nedong Xiehe solar farm,29.2284,91.76,20
4381,solar,Tibet Qusum Xiexin solar farm,29.0658,92.2014,20
4382,solar,Tibet Quxu Maochang solar farm,29.454,90.725,25
4383,solar,Tibet Rinbung Xiexin solar farm,29.2257,89.8471,20
4384,solar,Tibet Samzhubze Deqin solar farm,29.267,88.8833,30
4385,solar,Tibet Samzhubze Longyuan solar farm,29.267,88.8833,30
4386,solar,Tibet Sangri Shannan Grid-Connected solar farm,29.2746,91.9691,20
4387,solar,Tibet Xaitongmoin SPIC solar farm,29.4353,88.2595,30
4388,solar,Tiers Cross solar farm,51.7491,-5.0407,24
4389,solar,Timna solar farm,29.7917,35.0293,60
4390,solar,Tindouf Solar Hybrid Plant,27.6718,-8.1397,11
4391,solar,Tipatturu solar farm,12.9753,77.7258,20
4392,solar,Tirunelvelli solar farm,10.3261,77.9851,100
4393,solar,Tiruvannamalai solar farm,12.2693,78.9418,36
4394,solar,Titan (California) solar farm,33.1016,-116.01,70
4395,solar,Titan (Colorado) solar farm,39.6865,-104.014,50
4396,solar,Titan (Texas) Solar Project,31.7004,-104.458,260
4397,solar,Todd Solar,38.6133,-75.8352,20
4398,solar,Toek Phos solar farm,13.5066,104.8694,60
4399,solar,Tojo solar farm,34.883,133.296,33
4400,solar,Tokmak Solar,47.8115,35.0489,52
4401,solar,Tom Burke Solar Park,-23.0716,27.9853,66
4402,solar,Tomakomai Yufutsu Mega Solar,42.6631,141.7209,30
4403,solar,Tomakomai solar farm,42.765,141.643,38
4404,solar,Tomioka Revitalization Mega Solar Power Plant,37.358,140.982,30
4405,solar,Tomioka Sugiuchi Solar Power Plant,37.3695,140.9582,25
4406,solar,Toms River solar farm,39.984,-74.238,21
4407,solar,Tongcheng Shuangangzhen fisheries solar farm,32.0,117.0,100
4408,solar,Tonge Corner solar farm,51.3551,0.7808,22
4409,solar,Tono solar farm,39.24,141.4201,47
4410,solar,Topaz solar farm,35.4056,-120.069,585
4411,solar,Tordesillas (Baywa R.E.) solar farm,39.3261,-4.838,42
4412,solar,Tordesillas (Solaria) solar farm,41.4721,-5.0141,80
4413,solar,Torey solar farm,50.5527,104.8316,45
4414,solar,Tornado (CLP) solar farm,21.0651,74.3343,20
4415,solar,Tornado (UPC) solar farm,18.7283,73.6647,20
4416,solar,Torno solar farm,51.4547,14.1133,24
4417,solar,Torre Antonacci solar farm,41.6898,15.3776,86
4418,solar,Torre De Cotillas solar farm,38.0177,-1.2583,50
4419,solar,Torreoncitos PV solar farm,27.1296,-104.921,33
4420,solar,Totana solar farm,37.7587,-1.4304,85
4421,solar,Toujounine solar farm,18.093,-15.8907,50
4422,solar,Toul-Rosières Solar Park,48.783,5.9826,115
4423,solar,Touwsrivier Cpv Solar Project,-33.4103,19.9254,44
4424,solar,Townsite Solar Project Hybrid,35.9373,-114.884,180
4425,solar,Tozeur (Tunisian Electicity And Gas Co) solar farm,33.9081,8.0467,10
4426,solar,Trailside Solar Center,29.775,-81.4279,74
4427,solar,Tramm-Göthen solar farm,53.5253,11.6569,172
4428,solar,Tranquillity solar farm,36.5814,-120.404,205
4429,solar,Travers Solar,50.2887,-112.711,465
4430,solar,Trent River Solar,34.9915,-77.2514,79
4431,solar,Trenton Solar Power Plant,29.635,-82.8431,75
4432,solar,Tri Viet solar farm,11.5802,106.3028,30
4433,solar,Trichy solar farm,10.7828,78.6884,100
4434,solar,Trillo Node solar farm,40.7048,-2.5909,626
4435,solar,Trino Solar,45.0607,7.9235,60
4436,solar,Troia Euro solar farm,41.3598,15.3712,103
4437,solar,Trompezón Aljaval solar farm,22.0,-102.5,159
4438,solar,Trompezón solar farm,21.9287,-102.001,126
4439,solar,Troughton solar farm,51.9592,-2.1215,30
4440,solar,Troy Solar,38.0154,-86.7916,50
4441,solar,Trung Nam solar farm,11.7439,109.0589,255
4442,solar,Trung Son solar farm,12.0743,109.073,35
4443,solar,Tshopo solar farm,0.5184,25.2057,40
4444,solar,Tugguparthy (Energon) solar farm,14.9557,77.5947,100
4445,solar,Tuli solar farm,23.8583,-101.715,150
4446,solar,Tuljapur solar farm,17.8774,76.1032,30
4447,solar,Turnow-Preilack Solarpark,51.9241,14.4084,51
4448,solar,Turquoise solar farm,39.574,-119.524,60
4449,solar,Turuvekere solar farm,13.1627,76.6681,20
4450,solar,Tutow Solarpark,53.9273,13.2125,25
4451,solar,Twiggs Solar,32.605,-83.4912,204
4452,solar,Twin Lakes solar farm,29.6122,-81.8445,74
4453,solar,Twin Rivers Solar Power Plant,30.4664,-82.9687,75
4454,solar,Two Creeks Solar,44.2496,-87.5453,150
4455,solar,Tây Ninh Hcg solar farm,11.1288,106.1413,50
4456,solar,Tịnh Biên Sao Mai solar farm,10.5579,104.9915,210
4457,solar,UNHCR Zaatari Camp solar farm,32.2821,36.3242,13
4458,solar,Ube City solar farm,33.9531,131.2213,21
4459,solar,Ubon Ratchathani solar farm,14.4492,105.0427,59
4460,solar,Ucea De Sus solar farm,45.706,24.693,55
4461,solar,Ugrass solar farm,26.293,73.0355,24
4462,solar,UiTM I solar farm,3.7136,103.0817,61
4463,solar,UiTM II solar farm,1.5283,103.876,31
4464,solar,Uivermeertjes solar farm,52.1014,5.9516,30
4465,solar,Ullum Photovoltaic Solar Park,-31.342,-68.6706,25
4466,solar,Ullum Photovoltaic Solar Park,-31.3413,-68.6734,32
4467,solar,Ullum Photovoltaic Solar Park,-31.3327,-68.6685,25
4468,solar,Union Springs Solar Center,29.974,-82.301,74
4469,solar,Univ Jordan Solar Rooftop PV,32.0083,35.8703,16
4470,solar,University Solar,41.6133,-71.6593,24
4471,solar,Upington solar farm,-28.5707,21.0613,86
4472,solar,Upington solar farm,-28.5493,21.1038,86
4473,solar,Upton County Solar,31.2418,-102.29,150
4474,solar,Uriana PV Solar Project,4.0999,-72.9088,400
4475,solar,Uribe Solar Power Plant,-23.559,-70.214,57
4476,solar,Ust-Koksinskaya solar farm,50.2936,85.6233,40
4477,solar,Usya Photovoltaic Solar Plant,-22.494,-68.8346,64
4478,solar,Utah Red Hills solar farm,37.8828,-112.904,80
4479,solar,Uttar Pradesh 2 solar farm,25.4741,81.8495,59
4480,solar,Uttar Pradesh 3 solar farm,25.4741,81.8495,51
4481,solar,Uyuni PV Solar Plant,-20.5766,-66.7696,60
4482,solar,Uzunu solar farm,44.7084,25.8888,46
4483,solar,Valdelosa solar farm,41.1723,-5.789,30
4484,solar,Vale De Moura solar farm,38.13,-7.255,29
4485,solar,Valentine Solar,34.9042,-118.384,111
4486,solar,Valle Escondido Solar PV Farm,-27.1561,-70.4979,105
4487,solar,Valledupar PV Solar Project,10.4653,-73.2547,200
4488,solar,Vandel solar farm,55.7001,9.195,75
4489,solar,Vandenberg Solar Project,34.7497,-120.51,25
4490,solar,Vaughn Creek solar farm,36.451,-77.1206,20
4491,solar,Vega (SunEdison) solar farm,36.9258,-120.82,20
4492,solar,Veltoor solar farm,17.4086,78.5986,100
4493,solar,Vena Mingus solar farm,23.3314,120.1854,70
4494,solar,Vendimia solar farm,41.2725,-0.5419,49
4495,solar,Veprek Solar Farm,50.3088,14.3236,35
4496,solar,Veracruz solar farm,38.7574,-6.3997,50
4497,solar,Verneuil - Charrin PV Solar Plant,46.8235,3.6166,43
4498,solar,Versailles Cuatas solar farm,24.0621,-104.63,118
4499,solar,Verwood solar farm,50.8652,-1.883,20
4500,solar,Viborg solar farm,57.0749,8.6765,50
4501,solar,Victor Phelan Solar One,34.5123,-117.478,20
4502,solar,Vienna International Airport solar farm,48.7212,16.2786,24
4503,solar,Vietnam Solar Park,10.8651,106.2568,50
4504,solar,Vijaypura (Adani) I solar farm,26.8364,77.0968,20
4505,solar,Vijaypura (Adani) II solar farm,26.8364,77.0968,20
4506,solar,Vijaypura (Adani) III solar farm,26.8364,77.0968,20
4507,solar,Vijaypura (Engie) solar farm,25.1001,82.3619,75
4508,solar,Villa Ahumada solar farm,30.1603,-106.452,150
4509,solar,Villa Comaltitlán solar farm,15.2134,-92.5747,36
4510,solar,Villanueva Solar Park,25.5607,-103.051,754
4511,solar,Villarino solar farm,41.2732,-6.4623,250
4512,solar,Vine Farm Solar Park,52.1112,-0.0691,46
4513,solar,Virudhunagar (TN Solar) solar farm,9.5905,77.9523,28
4514,solar,Virudhunagar (Universal) solar farm,9.5905,77.9523,30
4515,solar,Vlagtwedde solar farm,53.2191,6.568,110
4516,solar,Volgograd (Lukoil) solar farm,48.6975,44.5136,20
4517,solar,Volgograd (Solar Systems) Solar Farm,48.5228,44.381,25
4518,solar,Vollerup solar farm,54.9226,9.8511,25
4519,solar,Voshod solar farm,47.8109,31.2194,53
4520,solar,Voznesensk solar farm,47.572,31.396,29
4521,solar,Văn Giáo solar farm,10.6025,104.9312,50
4522,solar,Vĩnh Hảo 6 solar farm,11.3109,108.7613,50
4523,solar,Vĩnh Long VNECO solar farm,9.7705,106.3564,49
4524,solar,Vĩnh Tân 2 solar farm,11.317,108.8098,43
4525,solar,Vạn Ninh KN solar farm,12.7157,109.1866,100
4526,solar,Wadgera solar farm,16.5889,77.099,20
4527,solar,Wagdari solar farm,17.6578,75.9141,50
4528,solar,Wagga North solar farm,-35.0461,147.4714,30
4529,solar,Wagyu solar farm,29.2423,-95.6581,120
4530,solar,Waianae Solar Project,21.452,-158.188,28
4531,solar,Waiawa Solar,21.3295,-157.885,36
4532,solar,Waipio Solar,21.456,-157.982,46
4533,solar,Wakayama Mega-Solar Project,33.6247,135.5136,111
4534,solar,Wakuya Solar Project,38.2681,140.8796,25
4535,solar,Walddrehna solar farm,52.319,13.6721,52
4536,solar,Waldpolenz solar farm,51.3284,12.6526,24
4537,solar,Walkers Wood Solar Park,53.3124,-0.9998,27
4538,solar,Wanarparthy (Sprng) solar farm,17.8496,79.1152,100
4539,solar,Wanarpathy (Renew) solar farm,16.7492,77.9988,50
4540,solar,Wandoan South Solar Project,-26.2526,149.7921,650
4541,solar,Wapello Solar,41.1537,-91.1771,100
4542,solar,Wardha solar farm,12.9753,77.7258,350
4543,solar,Warrattui PV Solar Project,4.0999,-72.9088,100
4544,solar,Warsaw Farm solar farm,35.0056,-78.1258,65
4545,solar,Warwick Solar,-28.1831,152.0717,78
4546,solar,Watari Solar Power Plant,38.0075,140.9094,49
4547,solar,Water Strider Solar,37.0164,-79.0271,80
4548,solar,Waterloo solar farm,-27.0322,24.7931,86
4549,solar,Watson Seed Farm solar farm,36.1297,-77.7214,20
4550,solar,Webberville Solar Project,30.2385,-97.5088,30
4551,solar,Weesow-Willmersdorf solar farm,52.6469,13.7009,62
4552,solar,Weesow-Willmersdorf solar farm,52.6475,13.6901,62
4553,solar,Weesow-Willmersdorf solar farm,52.6511,13.6917,63
4554,solar,Wellington solar farm,-32.5207,148.9675,216
4555,solar,Welspun Energy Maharashtra solar farm,18.635,73.849,22
4556,solar,Welspun Solar Plant,24.6865,75.1342,130
4557,solar,Wemen solar farm,-34.8026,142.5433,97
4558,solar,West Loch Solar One,21.3403,-158.015,20
4559,solar,West Of The Pecos Solar,31.4308,-103.729,100
4560,solar,West Raynham Airfield solar farm,52.7905,0.7448,50
4561,solar,Western Antelope Blue Sky A solar farm,34.6817,-118.325,20
4562,solar,Western Antelope Blue Sky B solar farm,34.7321,-118.314,20
4563,solar,Western Downs (Neoen) solar farm,-26.9578,150.6776,460
4564,solar,Westland solar farm,36.1897,-119.904,250
4565,solar,Westside (NextEra) solar farm,36.3818,-120.134,20
4566,solar,Wheatridge Hybrid solar farm,45.5598,-119.634,50
4567,solar,White Oak Solar,33.0368,-82.1113,76
4568,solar,White Pine Solar,32.506,-84.257,101
4569,solar,White River Solar,35.8714,-119.463,20
4570,solar,White Rock solar farm,-29.7628,151.5525,20
4571,solar,Whitehorn Solar,36.9314,-79.3587,50
4572,solar,Whitehouse solar farm,38.023,-77.972,20
4573,solar,Whitetail Solar,39.8848,-77.7706,20
4574,solar,Whitetail Solar,39.895,-77.8061,20
4575,solar,Whitney Point Solar,36.3769,-120.138,20
4576,solar,Whitsunday Solar,-20.4949,147.7481,57
4577,solar,Wildflower Solar Energy Center,27.3162,-81.7839,74
4578,solar,Wilkinson Solar,35.5968,-76.7638,81
4579,solar,Willka PV Solar Park,-53.1502,-70.9174,109
4580,solar,Willow Solar Energy Center,27.4481,-82.0807,74
4581,solar,Willow Spring Solar,34.8267,-118.335,108
4582,solar,Wilmot Energy Center solar farm,32.0435,-110.893,100
4583,solar,Wimauma Solar,27.7364,-82.2717,75
4584,solar,Windhub Solar A,35.0199,-118.288,20
4585,solar,Windsor Solar Project,42.2761,-82.9445,50
4586,solar,Winton solar farm,-36.4997,146.1146,85
4587,solar,Wistaria Ranch Solar,32.676,-115.619,107
4588,solar,Witkop Solar Park,-24.0419,29.3632,30
4589,solar,Witnica solar farm,52.6729,14.8972,64
4590,solar,Wood County Solar Project,42.6184,-88.6158,150
4591,solar,Woods Hill Solar,41.8318,-71.9199,20
4592,solar,Woolooga solar farm,-26.1119,152.4332,70
4593,solar,Woolooga solar farm,-26.1103,152.4696,70
4594,solar,Wright Solar Park,37.0094,-120.957,200
4595,solar,Wroughton Airfield Solar Park,51.5104,-1.8124,61
4596,solar,Wyalong Solar,-33.926,147.2419,75
4597,solar,Wymeswold Airfield solar farm,52.8033,-1.1116,34
4598,solar,Xaxado Photovoltaic Solar Plant,-7.9797,-38.6225,32
4599,solar,Xaxado Photovoltaic Solar Plant,-7.9756,-38.6089,32
4600,solar,Xaxado Photovoltaic Solar Plant,-7.9717,-38.6192,32
4601,solar,Xijiang Altay Fuhai CLP solar farm,47.1106,87.4845,20
4602,solar,Xina Solar One Thermosolar Plant,-28.8906,19.5918,100
4603,solar,Xinghai 4/5 solar farm,11.8233,106.6052,250
4604,solar,Xingjiang Hetian Luopu Zhongdiantou Grid-Connected solar farm,37.0231,79.7824,20
4605,solar,Xingjiang Hetian Moyu Xinhua Grid-Connected solar farm,37.161,79.4707,180
4606,solar,Xingjiang Hetian Pishan Three Gorges Grid-Connected solar farm,37.5387,78.2512,20
4607,solar,Xinjiang Akesu Awati Guangdong Hydropower solar farm,40.4933,80.1687,50
4608,solar,Xinjiang Akesu Awati TBEA solar farm,40.4942,80.176,50
4609,solar,Xinjiang Akesu Baicheng Zhengtai (Chint) solar farm,41.7279,81.6757,20
4610,solar,Xinjiang Akesu Datang solar farm,41.1667,80.2603,20
4611,solar,Xinjiang Akesu Keping Guangdong Hydropower solar farm,40.5805,79.6145,20
4612,solar,Xinjiang Akesu Keping Hairun solar farm,40.5858,79.6255,30
4613,solar,Xinjiang Akesu Keping Jiasheng Sunshine solar farm,40.5795,79.6202,20
4614,solar,Xinjiang Akesu Keping SPIC solar farm,40.5834,79.6158,50
4615,solar,Xinjiang Akesu Keping SPIC solar farm,44.7063,94.0963,20
4616,solar,Xinjiang Akesu Keping Zhongjiancai solar farm,40.5866,79.6302,20
4617,solar,Xinjiang Akesu Rongchuang Grid-Connected solar farm,41.0461,80.1069,50
4618,solar,Xinjiang Akesu Shaya Jingxin solar farm,41.1386,82.8295,20
4619,solar,Xinjiang Akesu Shuqimeng Grid-Connected solar farm,41.0521,80.1295,50
4620,solar,Xinjiang Akesu Shuqimeng solar farm,41.1853,80.254,50
4621,solar,Xinjiang Akesu Wensu Riyuehui solar farm,41.5909,80.4733,20
4622,solar,Xinjiang Akesu Wushi Fengling Grid-Connected solar farm,41.2495,79.2901,50
4623,solar,Xinjiang Akesu Wushi TBEA Grid-Connected solar farm,41.2495,79.2901,20
4624,solar,Xinjiang Akesu Xinhe Hanergy Grid-Connected solar farm,41.5875,82.2852,20
4625,solar,Xinjiang Aketao Oytak Changsheng solar farm,42.4805,85.4633,20
4626,solar,Xinjiang Aketao Oytak Yixin solar farm,39.0056,75.557,20
4627,solar,Xinjiang Aketao Xinte solar farm,39.1487,75.9458,40
4628,solar,Xinjiang Aksay Huadian solar farm,42.4805,85.4633,30
4629,solar,Xinjiang Aksu Datang solar farm,41.1158,80.218,20
4630,solar,Xinjiang Aksu Kuqa Tianhua solar farm,41.7492,83.2388,20
4631,solar,Xinjiang Aksu Wushi Huayang Weiye solar farm,41.1688,79.2868,20
4632,solar,Xinjiang Aksu Zhengtai solar farm,41.1158,80.218,20
4633,solar,Xinjiang Alar Jinko Grid-Connected solar farm,40.7019,81.2847,50
4634,solar,Xinjiang Alar Tianhua Sunshine Grid-Connected solar farm,40.6914,81.2626,30
4635,solar,Xinjiang Alar Tianhua Sunshine Grid-Connected solar farm,40.7035,81.2759,30
4636,solar,Xinjiang Altay Fuhai Efisheng solar farm,46.3297,87.8968,20
4637,solar,Xinjiang Altay Fuhai Hanneng Grid-Connected solar farm,47.0243,87.4798,20
4638,solar,Xinjiang Altay Fuhai Hengcan Grid-Connected solar farm,47.0122,87.4831,20
